seq_id,domain,phylum,class,order,family,genus,species
KR143455.1,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Heptagenia,Heptagenia sp. BOLD:ACG9219
KU166556.1,Eukaryota,Arthropoda,Arachnida,Mesostigmata,Laelapidae,Laelaps,Laelaps giganteus
KP757240.1,Eukaryota,Arthropoda,Arachnida,Araneae,Theraphosidae,Bonnetina,Bonnetina papalutlensis
KJ553881.1,Eukaryota,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Luciobarbus,Luciobarbus sp. BOLD:ACL6703
KP653561.1,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Scotinotylus,Scotinotylus cf. kenus BOLD:ABW9132
KR484911.1,Eukaryota,Arthropoda,Insecta,Coleoptera,Latridiidae,Cartodere,Cartodere sp. BOLD-2016
GQ214813.1,Eukaryota,Chordata,Actinopteri,Siluriformes,Loricariidae,Neoplecostomus,Neoplecostomus microps
JX261474.1,Eukaryota,Chordata,Actinopteri,Carangiformes,Carangidae,Atule,Atule mate
KU692265.1,Eukaryota,Chordata,Actinopteri,Cyprinodontiformes,Aplocheilidae,Aplocheilus,Aplocheilus panchax
KX145475.1,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Thymallus,Thymallus arcticus
FJ583246.1,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Cirrhilabrus,Cirrhilabrus scottorum
KX862065.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Heliothis,Heliothis peltigera
KT192745.1,Eukaryota,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Enteromius,Enteromius atromaculatus
AY235873.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Arhopala,Arhopala labuana
KR797073.1,Eukaryota,Arthropoda,Insecta,Hymenoptera,Cimbicidae,Abia,Abia americana
HQ580704.1,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Ceraticelus,Ceraticelus atriceps
KF511543.1,Eukaryota,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Pethia,Pethia khugae
HQ150770.1,Eukaryota,Arthropoda,Insecta,Trichoptera,Limnephilidae,Ironoquia,Ironoquia sp. AMI 1
KM832388.1,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Centromerus,Centromerus longibulbus
KF398408.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Oecophoridae,Prepocosma,Prepocosma ataurota
KU166590.1,Eukaryota,Arthropoda,Arachnida,Mesostigmata,Laelapidae,Laelaps,Laelaps giganteus
KX782459.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Aslauga,Aslauga prouvosti
GU113793.1,Eukaryota,Arthropoda,Insecta,Trichoptera,Limnephilidae,Anabolia,Anabolia bimaculata
HM068278.1,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombridae,Scomberomorus,Scomberomorus niphonius
KM832464.1,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni
GU087417.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Marathyssa,Marathyssa basalis
KM836188.1,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Scotinotylus,Scotinotylus pallidus
DQ151801.1,Eukaryota,Arthropoda,Arachnida,Araneae,Lycosidae,Geolycosa,Geolycosa xera
KJ552693.1,Eukaryota,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Alburnoides,Alburnoides devolli
KM439657.1,Eukaryota,Arthropoda,Insecta,Coleoptera,Monotomidae,Rhizophagus,Rhizophagus perforatus
FJ412226.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Caradrina,Caradrina morpheus
KR450255.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Psychidae,Psyche,Psyche sp. BOLD:AAC5848
KJ390263.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Caradrina,Caradrina multifera
HQ024844.1,Eukaryota,Chordata,Actinopteri,Istiophoriformes,Istiophoridae,Tetrapturus,Tetrapturus georgii
JN027311.1,Eukaryota,Chordata,Actinopteri,Cypriniformes,Catostomidae,Moxostoma,Moxostoma robustum
KP836175.1,Eukaryota,Arthropoda,Arachnida,Trombidiformes,Arrenuridae,Arrenurus,Arrenurus bleptopetiolatus
KP656865.1,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva
JN812983.1,Eukaryota,Chordata,Actinopteri,Characiformes,Anostomidae,Leporinus,Leporinus friderici
KP655966.1,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Centromerus,Centromerus persolutus
FJ609856.1,Eukaryota,Chordata,Actinopteri,Kurtiformes,Apogonidae,Phaeoptyx,Phaeoptyx pigmentaria
KJ192345.1,Eukaryota,Chordata,Actinopteri,Carangiformes,Carangidae,Selar,Selar crumenophthalmus
MF132368.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Metria,Metria amella
KC626012.1,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Scarus,Scarus sp. SR35-B3
KT364804.1,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Myrmarachne sp. 4 LP-2016
KF368188.1,Eukaryota,Arthropoda,Arachnida,Araneae,Araneidae,Larinioides,Larinioides cornutus
JN989093.1,Eukaryota,Chordata,Actinopteri,Siluriformes,Loricariidae,Neoplecostomus,Neoplecostomus sp. 7 LHGP-2011
JN880413.1,Eukaryota,Chordata,Actinopteri,Spariformes,Sparidae,Pagellus,Pagellus erythrinus
KJ937280.1,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Leurus,Leurus sp. 'pammitchellae'
KX925491.1,Eukaryota,Chordata,Actinopteri,Characiformes,Anostomidae,Megaleporinus,Megaleporinus piavussu
KJ796984.1,Eukaryota,Arthropoda,Arachnida,Opiliones,Pettalidae,Austropurcellia,Austropurcellia tholei
JN547540.1,Eukaryota,Arthropoda,Arachnida,Opiliones,Triaenonychidae,Sclerobunus,Sclerobunus robustus
EU185561.1,Eukaryota,Chordata,Actinopteri,Characiformes,Anostomidae,Leporinus,Leporinus cf. obtusidens A GSAS-2007
JQ541872.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Phostria,Phostria metalobalis
HQ024902.1,Eukaryota,Chordata,Actinopteri,Istiophoriformes,Istiophoridae,Tetrapturus,Tetrapturus pfluegeri
KP652778.1,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Pocadicnemis,Pocadicnemis americana
KR053405.1,Eukaryota,Chordata,Actinopteri,Esociformes,Esocidae,Esox,Esox cisalpinus
FJ164798.1,Eukaryota,Chordata,Actinopteri,Perciformes,Zoarcidae,Lycodes,Lycodes palearis
DQ992245.1,Eukaryota,Arthropoda,Arachnida,Opiliones,Pettalidae,Aoraki,Aoraki denticulata
LT617347.1,Eukaryota,Chordata,Actinopteri,Cichliformes,Cichlidae,Apistogramma,Apistogramma sp. 3 CT-2016
GU156303.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Ridens,Ridens sp. pancheDHJ01
MF594610.1,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Thryssa,Thryssa hamiltonii
DQ000447.1,Eukaryota,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Orthopsyche,Orthopsyche fimbriata
KX171198.1,Eukaryota,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,Tetranychus,Tetranychus kanzawai
HM880131.1,Eukaryota,Arthropoda,Arachnida,Araneae,Amaurobiidae,Amaurobius,Amaurobius borealis
JQ841393.1,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Sparisoma,Sparisoma rubripinne
JQ842319.1,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Sparisoma,Sparisoma sp. BOLD:AAC0186
KY842626.1,Eukaryota,Arthropoda,Insecta,Hymenoptera,Braconidae,Binodoxys,Binodoxys acalephae
KP654720.1,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Grammonota,Grammonota angusta
LC193957.1,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Myrmarachne endoi
JN540773.1,Eukaryota,Arthropoda,Arachnida,Araneae,Antrodiaetidae,Aliatypus,Aliatypus aquilonius
GU224591.1,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Sparisoma,Sparisoma radians
JQ558774.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Phostria,Phostria sp. citrinalisDHJ01
KR270547.1,Eukaryota,Arthropoda,Insecta,Hymenoptera,Cynipidae,Synergus,Synergus formosanus
KM833937.1,Eukaryota,Arthropoda,Arachnida,Araneae,Araneidae,Larinioides,Larinioides patagiatus
KP757199.1,Eukaryota,Arthropoda,Arachnida,Araneae,Theraphosidae,Bonnetina,Bonnetina papalutlensis
AB778156.1,Eukaryota,Arthropoda,Arachnida,Araneae,Heptathelidae,Ryuthela,Ryuthela nishihirai
KF368665.1,Eukaryota,Arthropoda,Arachnida,Araneae,Lycosidae,Pirata,Pirata piraticus
GU115346.1,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Ephemera,Ephemera simulans
GU150486.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Gorgythion,Gorgythion begga
KP655460.1,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Tapinocyba,Tapinocyba simplex
KR101158.1,Eukaryota,Arthropoda,Arachnida,Trombidiformes,Erythraeidae,Leptus,Leptus sp. BOLD:AAF9230
KF914708.1,Eukaryota,Chordata,Actinopteri,Characiformes,Crenuchidae,Characidium,Characidium pterostictum
KX925492.1,Eukaryota,Chordata,Actinopteri,Characiformes,Anostomidae,Megaleporinus,Megaleporinus piavussu
JQ340927.1,Eukaryota,Chordata,Actinopteri,Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus
KJ012396.1,Eukaryota,Chordata,Actinopteri,Spariformes,Sparidae,Pagellus,Pagellus erythrinus
MF125739.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Marathyssa,Marathyssa minus
HQ600776.1,Eukaryota,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Rutilus,Rutilus rutilus
KC015552.1,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Limanda,Limanda ferruginea
KX980620.1,Eukaryota,Arthropoda,Arachnida,Araneae,Pholcidae,Uthina,Uthina huifengi
JF915580.1,Eukaryota,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Danio,Danio tinwini
KX216560.1,Eukaryota,Chordata,Actinopteri,Beloniformes,Zenarchopteridae,Hemirhamphodon,Hemirhamphodon pogonognathus
KJ554027.1,Eukaryota,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Oxynoemacheilus,Oxynoemacheilus panthera
LC190398.1,Eukaryota,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Danio,Danio margaritatus
KF371439.1,Eukaryota,Arthropoda,Insecta,Hymenoptera,Formicidae,Pyramica,Pyramica myllorhapha
KM636624.1,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Mesembrina,Mesembrina latreillii
KR340644.1,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadellidae,Colladonus,Colladonus sp. BOLD:AAN8427
FJ524382.1,Eukaryota,Arthropoda,Arachnida,Trombidiformes,Unionicolidae,Unionicola,Unionicola crassipes
KM829993.1,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Hypselistes,Hypselistes jacksoni
DQ151814.1,Eukaryota,Arthropoda,Arachnida,Araneae,Lycosidae,Geolycosa,Geolycosa xera
JQ738608.1,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Thryssa,Thryssa kammalensis
KF368204.1,Eukaryota,Arthropoda,Arachnida,Araneae,Araneidae,Larinioides,Larinioides patagiatus
JQ663323.1,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Ephemera,Ephemera simulans
GU701699.1,Eukaryota,Chordata,Actinopteri,Siluriformes,Loricariidae,Hypostomus,Hypostomus iheringii
KR450635.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Cladara,Cladara sp. BOLD:AAA3997
KJ709847.1,Eukaryota,Chordata,Actinopteri,Spariformes,Sparidae,Pagrus,Pagrus pagrus
JQ557368.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Phostria,Phostria sp. citrinalisDHJ01
FJ808937.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Satyrium,Satyrium liparops
KP050529.1,Eukaryota,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Oxynoemacheilus,Oxynoemacheilus persa
KM835376.1,Eukaryota,Arthropoda,Arachnida,Opiliones,Phalangiidae,Phalangium,Phalangium opilio
EF128125.1,Eukaryota,Arthropoda,Arachnida,Araneae,Pimoidae,Pimoa,Pimoa clavata
KU709890.1,Eukaryota,Arthropoda,Arachnida,Astigmata,Hypoderatidae,Phalacrodectes,Phalacrodectes gaudi
KR759611.1,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Mesembrina,Mesembrina latreillii
GU089544.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Symmerista,Symmerista leucitys
KU709994.1,Eukaryota,Arthropoda,Arachnida,Astigmata,Hypoderatidae,Phalacrodectes,Phalacrodectes gaudi
AB755191.1,Eukaryota,Chordata,Actinopteri,Perciformes,Hexagrammidae,Hexagrammos,Hexagrammos octogrammus
KR885629.1,Eukaryota,Arthropoda,Insecta,Hymenoptera,Braconidae,Hormius,Hormius sp. BOLD-2016
KJ157247.1,Eukaryota,Arthropoda,Arachnida,Araneae,Araneidae,Micrathena,Micrathena horrida
MF103272.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Symmerista,Symmerista albifrons
KM836559.1,Eukaryota,Arthropoda,Arachnida,Trombidiformes,Eupodidae,Linopodes,Linopodes sp. BOLD:ACC1905
KX140089.1,Eukaryota,Chordata,Actinopteri,Perciformes,Serranidae,Hypoplectrus,Hypoplectrus sp. 30791
AB918045.1,Eukaryota,Arthropoda,Arachnida,Araneae,Heptathelidae,Heptathela,Heptathela helios
HQ557164.1,Eukaryota,Chordata,Actinopteri,Siluriformes,Ictaluridae,Ameiurus,Ameiurus nebulosus
FJ025633.2,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Mesembrina,Mesembrina meridiana
JQ839404.1,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Bodianus,Bodianus eclancheri
KM440420.1,Eukaryota,Arthropoda,Insecta,Coleoptera,Curculionidae,Hylurgops,Hylurgops palliatus
KM829072.1,Eukaryota,Arthropoda,Arachnida,Trombidiformes,Erythraeidae,Balaustium,Balaustium sp. BOLD:AAM7966
HQ257220.1,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Ephemera,Ephemera orientalis
KR708302.1,Eukaryota,Arthropoda,Arachnida,Opiliones,Gonyleptidae,Promitobates,Promitobates ornatus
HQ548335.1,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Calolydella,Calolydella sp. Wood01DHJ01
KF368153.1,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Hybauchenidium,Hybauchenidium gibbosum
KP892753.1,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,Rhinogobius,Rhinogobius giurinus
EU392199.1,Eukaryota,Chordata,Actinopteri,Aulopiformes,Chlorophthalmidae,Chlorophthalmus,Chlorophthalmus punctatus
KF638146.1,Eukaryota,Arthropoda,Arachnida,Araneae,Theridiidae,Argyrodes,Argyrodes sp. Rodrigues
KJ796949.1,Eukaryota,Arthropoda,Arachnida,Opiliones,Pettalidae,Austropurcellia,Austropurcellia arcticosa
KM835290.1,Eukaryota,Arthropoda,Arachnida,Araneae,Gnaphosidae,Zelotes,Zelotes fratris
KR415959.1,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Campodorus,Campodorus sp. BOLD:AAH2165
HM563688.1,Eukaryota,Chordata,Actinopteri,Esociformes,Esocidae,Esox,Esox flaviae
GU828789.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Oenochroma,Oenochroma orthodesma
KX140349.1,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Scarus,Scarus iseri
KT143807.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Pediasia,Pediasia trisecta
JF793125.1,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Leurus,Leurus sp. caeruliventrisDHJ04
KY832804.1,Eukaryota,Arthropoda,Insecta,Hemiptera,Pentatomidae,Eysarcoris,Eysarcoris sp. PK03
KF368311.1,Eukaryota,Arthropoda,Arachnida,Araneae,Thomisidae,Ozyptila,Ozyptila arctica
KJ592553.1,Eukaryota,Arthropoda,Insecta,Neuroptera,Coniopterygidae,Coniopteryx,Coniopteryx tineiformis
KJ538187.1,Eukaryota,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus australis
FN813113.1,Eukaryota,Chordata,Actinopteri,Synbranchiformes,Mastacembelidae,Macrognathus,Macrognathus zebrinus
KM840631.1,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Erigone,Erigone aletris
KF965298.1,Eukaryota,Chordata,Actinopteri,Spariformes,Sparidae,Pagrus,Pagrus auratus
KP646774.1,Eukaryota,Arthropoda,Arachnida,Araneae,Theridiidae,Rugathodes,Rugathodes aurantius
KM829853.1,Eukaryota,Arthropoda,Arachnida,Trombidiformes,Eupodidae,Linopodes,Linopodes sp. BOLD:ACS8407
KF951618.1,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Thryssa,Thryssa kammalensis
KM850090.1,Eukaryota,Arthropoda,Insecta,Coleoptera,Curculionidae,Hylurgops,Hylurgops porosus
KX980697.1,Eukaryota,Arthropoda,Arachnida,Araneae,Pholcidae,Uthina,Uthina luzonica
KJ091357.1,Eukaryota,Arthropoda,Insecta,Hymenoptera,Diapriidae,Belyta,Belyta validicornis
KM387829.1,Eukaryota,Arthropoda,Arachnida,Opiliones,Gonyleptidae,Geraecormobius,Geraecormobius sylvarum
KM445782.1,Eukaryota,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Aphthona,Aphthona lutescens
KJ379076.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Symmerista,Symmerista leucitys
KM531830.1,Eukaryota,Arthropoda,Insecta,Neuroptera,Coniopterygidae,Coniopteryx,Coniopteryx sp. BOLD:ACG6025
KP330534.1,Eukaryota,Chordata,Actinopteri,Perciformes,Hexagrammidae,Hexagrammos,Hexagrammos otakii
KR797109.1,Eukaryota,Arthropoda,Insecta,Hymenoptera,Aphelinidae,Aphytis,Aphytis sp. BOLD-2016
JQ661853.1,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Heptagenia,Heptagenia nr. townesi INHSE189-09
KP654100.1,Eukaryota,Arthropoda,Arachnida,Araneae,Amaurobiidae,Amaurobius,Amaurobius borealis
KX925473.1,Eukaryota,Chordata,Actinopteri,Characiformes,Anostomidae,Megaleporinus,Megaleporinus macrocephalus
JN547528.1,Eukaryota,Arthropoda,Arachnida,Opiliones,Triaenonychidae,Sclerobunus,Sclerobunus robustus
KF406049.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Oecophoridae,Prepocosma,Prepocosma sp. ANIC71
FM208717.1,Eukaryota,Arthropoda,Arachnida,Mesostigmata,Dermanyssidae,Dermanyssus,Dermanyssus gallinae
KR794478.1,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Megastylus,Megastylus sp. BOLD-2016
KX263800.1,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,Periophthalmus,Periophthalmus modestus
KT368098.1,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,Periophthalmus,Periophthalmus waltoni
GU225530.1,Eukaryota,Chordata,Actinopteri,Albuliformes,Albulidae,Albula,Albula vulpes
KP651877.1,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Grammonota,Grammonota angusta
JX261535.1,Eukaryota,Chordata,Actinopteri,Carangiformes,Carangidae,Atule,Atule mate
KY123522.1,Eukaryota,Chordata,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,Scleropages formosus
JQ840883.1,Eukaryota,Chordata,Actinopteri,Perciformes,Serranidae,Hypoplectrus,Hypoplectrus unicolor
JF761146.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Ridens,Ridens sp. pancheDHJ02
KR629857.1,Eukaryota,Arthropoda,Insecta,Diptera,Scathophagidae,Cordilura,Cordilura fuscipes
KP648439.1,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva
KF368170.1,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Improphantes,Improphantes complicatus
KM826867.1,Eukaryota,Arthropoda,Arachnida,Araneae,Gnaphosidae,Zelotes,Zelotes sula
KJ553439.1,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,Knipowitschia,Knipowitschia thessala
KR582580.1,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadellidae,Colladonus,Colladonus youngi
KP646020.1,Eukaryota,Arthropoda,Arachnida,Araneae,Thomisidae,Ozyptila,Ozyptila praticola
KJ592517.1,Eukaryota,Arthropoda,Insecta,Neuroptera,Coniopterygidae,Coniopteryx,Coniopteryx borealis
KP712078.1,Eukaryota,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Pethia,Pethia cumingii
KC243895.1,Eukaryota,Arthropoda,Arachnida,Ixodida,Ixodidae,Rhipicephalus,Rhipicephalus sp. Morphotype 3
KT364766.1,Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Takifugu,Takifugu oblongus
KP653703.1,Eukaryota,Arthropoda,Arachnida,Araneae,Dictynidae,Emblyna,Emblyna peragrata
KX301879.1,Eukaryota,Chordata,Actinopteri,Blenniiformes,Blenniidae,Entomacrodus,Entomacrodus vermiculatus
KF009631.1,Eukaryota,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Naso,Naso lopezi
KX145125.1,Eukaryota,Chordata,Actinopteri,Siluriformes,Ictaluridae,Ameiurus,Ameiurus natalis
KR650698.1,Eukaryota,Arthropoda,Insecta,Diptera,Scathophagidae,Cordilura,Cordilura fuscipes
KP651956.1,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Centromerus,Centromerus sylvaticus
AY896911.1,Eukaryota,Arthropoda,Arachnida,Araneae,Antrodiaetidae,Antrodiaetus,Antrodiaetus unicolor
KY207910.1,Eukaryota,Chordata,Actinopteri,Perciformes,Serranidae,Pseudogramma,Pseudogramma xantha
HQ549580.1,Eukaryota,Arthropoda,Insecta,Hymenoptera,Braconidae,Pseudapanteles,Pseudapanteles sp. Whitfield05
MF002580.1,Eukaryota,Arthropoda,Arachnida,Ixodida,Ixodidae,Rhipicephalus,Rhipicephalus turanicus
KJ389912.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Caradrina,Caradrina montana
KJ538466.1,Eukaryota,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus australis
KY830019.1,Eukaryota,Arthropoda,Insecta,Hymenoptera,Mymaridae,Mymar,Mymar sp. BIOUG02448-A03
KY260788.1,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Calolydella,Calolydella sp. 20 MAS-2017
JN965198.1,Eukaryota,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Barilius,Barilius tileo
KM387749.1,Eukaryota,Arthropoda,Arachnida,Opiliones,Gonyleptidae,Geraecormobius,Geraecormobius sylvarum
KP849251.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Phanus,Phanus marshalli
HM384443.1,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Hybauchenidium,Hybauchenidium aquilonare
JN798958.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Heliothis,Heliothis virescens
JX150079.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Opisthoxia,Opisthoxia sp. BOLD:AAW0358
KY867665.1,Eukaryota,Chordata,Actinopteri,Siluriformes,Bagridae,Mystus,Mystus vittatus
KP645500.1,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flaviceps
KT199751.1,Eukaryota,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Danio,Danio catenatus
KR890425.1,Eukaryota,Arthropoda,Insecta,Hymenoptera,Crabronidae,Pemphredon,Pemphredon inornata
JN027289.1,Eukaryota,Chordata,Actinopteri,Cypriniformes,Catostomidae,Moxostoma,Moxostoma erythrurum
KF965466.1,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Limanda,Limanda aspera
KP647564.1,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Erigone,Erigone aletris
KF474864.1,Eukaryota,Arthropoda,Insecta,Hymenoptera,Braconidae,Opius,Opius (Bellopius) sp. D MC-2013
KR041105.1,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadellidae,Colladonus,Colladonus eburatus
KM549209.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Pediasia,Pediasia dorsipunctella
LN679003.1,Eukaryota,Chordata,Actinopteri,Cichliformes,Cichlidae,Apistogramma,Apistogramma agassizii
KY843326.1,Eukaryota,Arthropoda,Insecta,Hymenoptera,Mymaridae,Mymar,Mymar sp. BIOUG15345-B06
JN547503.1,Eukaryota,Arthropoda,Arachnida,Opiliones,Triaenonychidae,Sclerobunus,Sclerobunus robustus
KT188225.1,Eukaryota,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Scorpio,Scorpio fuscus
KP645535.1,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Poeciloneta,Poeciloneta lyrica
KP646367.1,Eukaryota,Arthropoda,Arachnida,Araneae,Lycosidae,Pirata,Piratula cantralli
JN988788.1,Eukaryota,Chordata,Actinopteri,Characiformes,Crenuchidae,Characidium,Characidium zebra
MF102971.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Pheosia,Pheosia portlandia
KJ379649.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Symmerista,Symmerista leucitys
GU150753.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Ridens,Ridens sp. Burns01
KY379222.1,Eukaryota,Chordata,Actinopteri,Perciformes,Triglidae,Chelidonichthys,Chelidonichthys kumu
KM832285.1,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Meioneta,Meioneta simplex
HQ141078.1,Eukaryota,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Danio,Danio rerio
KX782393.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Aslauga,Aslauga prouvosti
AB998749.1,Eukaryota,Arthropoda,Arachnida,Uropygi,Thelyphonidae,Typopeltis,Typopeltis crucifer
KP403945.1,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Thryssa,Thryssa dussumieri
KX537480.1,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Centromerus,Centromerus serratus
JQ907809.1,Eukaryota,Arthropoda,Insecta,Trichoptera,Limnephilidae,Ironoquia,Ironoquia kaskaskia
KF809180.1,Eukaryota,Arthropoda,Insecta,Lepidoptera,Elachistidae,Agriophara,Agriophara platyscia
